,Word,count,anger,sad,anx,posemo,negemo,tone,total_counts,main_emotion,emotion,negative_emotion
2536,thereby,4,3.2399999999999998,1.0,0.0,1.72,6.489999999999999,7.1925,8,anger,negemo,anger
2537,par,4,1.875,0.625,0.0,2.4425,2.5,50.1275,8,anger,negemo,anger
2538,unstable,4,1.8824999999999998,0.0,2.4524999999999997,1.3525,4.335,25.2475,8,anx,negemo,anx
2539,victimhood,4,3.01,1.5675,0.5675,2.2125000000000004,11.005,1.0,8,anger,negemo,anger
2540,sober,4,3.3874999999999997,0.555,0.0,0.61,3.9425,19.5775,8,anger,negemo,anger
2541,compassion,4,1.9775,0.675,0.675,7.885,3.3275,70.555,8,posemo,posemo,anger
2542,depress,4,1.0875,3.98,0.49,0.8075,5.5575,7.1925,8,sad,negemo,sad
2543,maintain,4,4.449999999999999,0.52,0.5825,1.1625,7.922499999999999,18.15,8,anger,negemo,anger
2544,beneath,4,0.5675,0.0,0.0,0.5825,1.1375,30.534999999999997,8,anger,negemo,anger
2545,heavy,4,2.9025,2.7925,1.065,1.7149999999999999,9.084999999999999,1.5225,8,anger,negemo,anger
2546,shortly,4,2.25,1.0875,0.0,3.5749999999999997,3.88,41.7675,8,anger,negemo,anger
2547,darkness,4,1.5725000000000002,0.0,0.9425,4.3675,7.145,27.14,8,anger,negemo,anger
2548,aloud,4,0.0,1.3,1.25,0.625,2.55,13.71,8,sad,negemo,sad
2549,accident,4,0.5825,0.5825,1.1625,0.5825,2.845,14.274999999999999,8,anx,negemo,anx
2550,severely,4,2.7,1.065,1.8825,1.8825,11.4675,1.0,8,anger,negemo,anger
2551,chuck,4,1.5625,0.0,0.0,3.645,2.1725,38.4075,8,posemo,posemo,anger
2552,rotten,4,2.0875,0.48,0.48,2.0025,5.145,2.78,8,anger,negemo,anger
2553,precedent,4,1.645,0.0,0.64,2.2125,4.047499999999999,8.7725,8,anger,negemo,anger
2554,prey,4,0.5325,1.0525,0.0,1.1575,5.0225,8.03,8,sad,negemo,sad
2555,pawn,4,2.8274999999999997,0.0,0.595,0.735,4.984999999999999,26.794999999999998,8,anger,negemo,anger
2556,syndrome,4,3.9699999999999998,0.0,0.0,0.0,3.9699999999999998,13.385,8,anger,negemo,anger
2557,feature,4,1.5625,2.2725,0.0,4.545,4.9725,36.8225,8,sad,negemo,sad
2558,gamble,4,0.0,0.0,0.5825,1.5425,1.125,36.550000000000004,8,posemo,posemo,anx
2559,submit,4,0.0,0.0,0.5325,2.2199999999999998,2.4875,31.277499999999996,8,anx,negemo,anx
2560,losing,4,0.695,2.525,3.8249999999999997,3.2199999999999998,8.9625,1.0,8,anx,negemo,anx
2561,volume,4,3.3049999999999997,2.545,3.5075,1.415,10.754999999999999,2.1425,8,anx,negemo,anx
2562,program,4,1.0875,0.0,0.0,2.0575,2.8874999999999997,28.09,8,anger,negemo,anger
2563,indivisible,4,0.0,0.0,0.0,6.187499999999999,0.0,74.6275,8,posemo,posemo,anger
2564,visit,4,0.0,1.925,1.25,1.6,4.1,19.5775,8,sad,negemo,sad
2565,stood,4,1.3625,0.555,0.0,5.7749999999999995,2.4725,70.91499999999999,8,posemo,posemo,anger
2566,immediate,4,3.2975000000000003,0.0,0.78,0.595,5.0825000000000005,7.297499999999999,8,anger,negemo,anger
2567,continued,4,0.0,0.0,0.0,4.305,3.4524999999999997,49.2025,8,posemo,posemo,anger
2568,bedroom,4,1.25,0.8925,1.25,2.6775,3.3925,31.5825,8,anger,negemo,anger
2569,mighty,4,0.78,0.0,0.0,2.8,0.78,66.1025,8,posemo,posemo,anger
2570,delete,4,4.25,1.33,0.595,1.7725,6.757499999999999,7.1925,8,anger,negemo,anger
2571,instinct,4,1.03,0.51,1.705,1.54,4.2775,3.5125,8,anx,negemo,anx
2572,homosexuality,3,1.6833333333333333,0.0,0.0,3.3699999999999997,1.6833333333333333,57.14333333333334,6,posemo,posemo,anger
2573,eve,3,5.830000000000001,0.0,0.0,5.473333333333333,9.15,27.58666666666667,6,anger,negemo,anger
2574,de,3,0.7566666666666667,0.0,1.5333333333333332,3.9599999999999995,4.683333333333334,40.68666666666667,6,anx,negemo,anx
2575,league,3,5.926666666666667,0.71,0.71,0.0,6.633333333333333,1.0,6,anger,negemo,anger
2576,marketing,3,0.7400000000000001,0.0,0.0,6.976666666666667,1.5933333333333335,69.77000000000001,6,posemo,posemo,anger
2577,satan,3,4.256666666666667,0.0,0.7400000000000001,0.0,7.080000000000001,1.0,6,anger,negemo,anger
2578,plex,3,4.0633333333333335,0.6933333333333334,1.2333333333333334,1.5933333333333335,8.613333333333335,9.256666666666666,6,anger,negemo,anger
2579,adulthood,3,6.38,0.0,0.0,0.0,10.64,1.0,6,anger,negemo,anger
2580,bright,3,3.516666666666667,0.0,0.0,5.793333333333334,3.516666666666667,63.51,6,posemo,posemo,anger
2581,healing,3,1.8533333333333333,2.776666666666667,4.443333333333333,5.676666666666667,11.36,1.0,6,anx,negemo,anx
2582,intellectual,3,0.0,0.0,1.01,7.596666666666667,1.8233333333333333,74.59,6,posemo,posemo,anx
2583,bell,3,5.539999999999999,0.0,0.0,3.9299999999999997,6.313333333333333,17.513333333333332,6,anger,negemo,anger
2584,torn,3,1.6266666666666667,1.5166666666666666,0.0,3.0366666666666666,4.683333333333334,32.446666666666665,6,anger,negemo,anger
2585,seduce,3,0.7400000000000001,0.0,0.7400000000000001,4.95,2.8699999999999997,64.13333333333334,6,posemo,posemo,anger
2586,saint,3,0.7400000000000001,0.9,0.0,3.15,4.37,40.32,6,sad,negemo,sad
2587,traumatize,3,3.396666666666667,0.0,0.0,4.093333333333334,10.193333333333333,2.6199999999999997,6,anger,negemo,anger
2588,handful,3,2.4433333333333334,0.9,0.64,0.0,6.849999999999999,1.0,6,anger,negemo,anger
2589,shield,3,3.366666666666667,0.0,1.04,2.8333333333333335,6.226666666666667,30.613333333333333,6,anger,negemo,anger
2590,medicine,3,0.9,0.0,0.8133333333333334,0.8133333333333334,1.7133333333333336,17.94666666666667,6,anger,negemo,anger
2591,loathe,3,1.4799999999999998,0.7233333333333333,0.0,3.69,4.35,40.50666666666667,6,anger,negemo,anger
2592,lecture,3,2.063333333333333,0.8533333333333334,0.0,3.016666666666667,4.433333333333334,33.47,6,anger,negemo,anger
2593,lazy,3,1.5866666666666667,0.0,0.0,6.493333333333332,5.78,41.36333333333334,6,posemo,posemo,anger
2594,unavailable,3,7.69,0.0,0.0,0.0,7.69,1.0,6,anger,negemo,anger
2595,illustrate,3,1.6666666666666667,1.6666666666666667,0.0,0.8766666666666666,5.0,25.58,6,anger,negemo,anger
2596,determination,3,0.0,3.03,2.02,9.559999999999999,7.07,66.33333333333333,6,posemo,posemo,sad
2597,transparent,3,2.1333333333333333,0.0,0.0,5.306666666666667,2.1333333333333333,50.18,6,posemo,posemo,anger
2598,labor,3,0.0,0.0,0.0,2.38,1.6066666666666667,35.28333333333333,6,posemo,posemo,anger
2599,freak,3,1.8033333333333335,0.0,0.5833333333333334,1.8033333333333335,6.586666666666666,1.0,6,anger,negemo,anger
2600,spray,3,1.0766666666666667,0.0,0.5833333333333334,0.6666666666666666,2.9133333333333336,9.333333333333334,6,anger,negemo,anger
2601,disgusted,3,3.9600000000000004,1.5066666666666668,0.6066666666666667,5.420000000000001,9.126666666666667,10.906666666666666,6,anger,negemo,anger
2602,obey,3,0.0,0.0,0.0,0.0,0.0,25.77,6,posemo,posemo,anger
2603,purchase,3,1.6266666666666667,0.0,0.0,2.223333333333333,2.44,41.92333333333333,6,anger,negemo,anger
2604,prostitute,3,0.0,0.68,0.0,1.36,0.68,38.666666666666664,6,posemo,posemo,sad
2605,select,3,1.9233333333333331,0.0,0.64,0.0,2.5633333333333335,17.513333333333332,6,anger,negemo,anger
2606,size,3,1.6266666666666667,0.0,0.8133333333333334,2.233333333333333,5.59,22.689999999999998,6,anger,negemo,anger
2607,sometime,3,3.986666666666667,0.0,0.0,3.8699999999999997,4.64,41.92333333333333,6,anger,negemo,anger
2608,exclusive,3,1.5866666666666667,0.0,0.8333333333333334,4.8999999999999995,2.42,64.69333333333334,6,posemo,posemo,anger
2609,wat,3,2.8066666666666666,1.4466666666666665,0.0,1.36,4.94,2.2533333333333334,6,anger,negemo,anger
2610,temporarily,3,7.69,0.0,0.0,0.0,7.69,1.0,6,anger,negemo,anger
2611,diddy,3,0.0,0.0,0.0,0.0,0.0,25.77,6,posemo,posemo,anger
2612,ounce,3,0.68,1.3333333333333333,0.6533333333333333,1.79,2.6666666666666665,30.100000000000005,6,sad,negemo,sad
2613,skin,3,3.5833333333333335,0.0,0.0,0.8766666666666666,3.5833333333333335,9.56,6,anger,negemo,anger
2614,solve,3,0.0,0.7566666666666667,0.0,1.5166666666666666,4.8500000000000005,17.513333333333332,6,sad,negemo,sad
2615,predict,3,4.109999999999999,0.0,0.8766666666666666,2.0666666666666664,6.72,1.0,6,anger,negemo,anger
2616,successfully,3,2.31,0.0,0.0,5.23,2.31,65.11333333333333,6,posemo,posemo,anger
2617,gray,3,5.510000000000001,0.0,0.0,2.1533333333333333,7.22,10.026666666666666,6,anger,negemo,anger
2618,coup,3,0.0,0.6666666666666666,1.3333333333333333,2.3433333333333333,2.0,58.02,6,posemo,posemo,anx
2619,triangle,3,6.693333333333334,0.0,0.0,2.4033333333333338,9.223333333333334,1.0,6,anger,negemo,anger
2620,goddess,3,0.0,0.0,0.0,12.5,0.0,99.0,6,posemo,posemo,anger
2621,breathe,3,1.42,0.71,0.0,2.736666666666667,2.8366666666666664,53.870000000000005,6,anger,negemo,anger
2622,ratify,3,0.0,0.0,0.0,0.0,0.0,25.77,6,posemo,posemo,anger
2623,speaker,3,0.8133333333333334,0.8133333333333334,0.0,0.0,3.2533333333333334,17.513333333333332,6,anger,negemo,anger
2624,attach,3,0.0,0.6933333333333334,0.0,6.0566666666666675,0.6933333333333334,85.13,6,posemo,posemo,sad
2625,collapse,3,0.0,0.0,0.0,1.11,1.01,37.300000000000004,6,posemo,posemo,anger
2626,gee,3,0.0,0.8133333333333334,0.7233333333333333,3.3800000000000003,1.5366666666666664,57.75333333333333,6,posemo,posemo,sad
2627,western,3,2.44,0.7566666666666667,0.8133333333333334,0.7566666666666667,4.823333333333333,17.513333333333332,6,anger,negemo,anger
2628,wen,3,2.0833333333333335,0.7233333333333333,0.0,2.07,3.4899999999999998,23.94333333333333,6,anger,negemo,anger
2629,factor,3,0.0,0.0,0.0,4.9366666666666665,2.47,41.92333333333333,6,posemo,posemo,anger
2630,sight,3,0.0,1.5866666666666667,0.64,0.64,6.046666666666667,10.713333333333333,6,sad,negemo,sad
2631,nationwide,3,2.6799999999999997,0.0,0.0,0.0,2.6799999999999997,9.62,6,anger,negemo,anger
2632,deputy,3,0.0,1.8033333333333335,0.0,0.9,1.8033333333333335,17.94666666666667,6,sad,negemo,sad
2633,whistle,3,1.45,0.0,0.0,6.506666666666667,1.45,66.29,6,posemo,posemo,anger
2634,discern,3,2.4166666666666665,0.8333333333333334,0.0,2.5,4.986666666666667,24.856666666666666,6,anger,negemo,anger
2635,jeopardize,3,1.6666666666666667,0.98,0.8333333333333334,3.6266666666666665,5.703333333333333,27.136666666666667,6,anger,negemo,anger
2636,expand,3,0.7233333333333333,0.0,0.0,0.0,2.1733333333333333,17.513333333333332,6,anger,negemo,anger
2637,viral,3,5.34,0.0,0.0,1.4800000000000002,6.789999999999999,1.9733333333333334,6,anger,negemo,anger
2638,deed,3,2.5,1.11,0.6933333333333334,4.593333333333333,5.0,35.39333333333333,6,anger,negemo,anger
2639,significance,3,1.7033333333333331,0.0,0.0,2.4766666666666666,3.4033333333333338,17.876666666666665,6,anger,negemo,anger
2640,rash,3,1.4466666666666665,0.7933333333333333,0.0,6.713333333333334,3.686666666666666,35.053333333333335,6,posemo,posemo,anger
2641,enemy,3,3.1400000000000006,0.7566666666666667,0.0,1.2333333333333334,4.656666666666666,9.256666666666666,6,anger,negemo,anger
2642,peel,3,3.6199999999999997,0.0,1.2333333333333334,1.1500000000000001,6.086666666666667,17.513333333333332,6,anger,negemo,anger
2643,thrown,3,1.4533333333333331,0.64,0.64,2.0966666666666667,4.19,9.953333333333333,6,anger,negemo,anger
2644,mute,3,3.0833333333333335,0.64,0.64,1.2833333333333334,5.780000000000001,1.0,6,anger,negemo,anger
2645,marital,3,4.126666666666666,1.5866666666666667,1.5866666666666667,3.1733333333333333,7.3,1.3033333333333335,6,anger,negemo,anger
2646,swallow,3,1.9033333333333333,0.0,0.0,1.9033333333333333,2.5966666666666667,18.7,6,anger,negemo,anger
2647,khan,3,3.146666666666667,0.0,1.72,0.7400000000000001,9.29,1.0,6,anger,negemo,anger
2648,morally,3,2.7433333333333336,0.0,0.7233333333333333,1.6766666666666665,5.203333333333333,26.73,6,anger,negemo,anger
2649,properly,3,0.8533333333333334,0.0,0.0,1.04,3.793333333333333,9.396666666666667,6,anger,negemo,anger
2650,enthusiastic,3,1.39,1.5066666666666666,0.0,6.103333333333334,2.8966666666666665,66.61666666666667,6,posemo,posemo,sad
2651,apologist,3,13.626666666666665,0.0,1.2333333333333334,1.2566666666666666,14.86,1.0,6,anger,negemo,anger
2652,bribe,3,2.38,0.0,2.38,4.76,2.38,70.57,6,posemo,posemo,anger
2653,cheek,3,0.6933333333333334,0.6066666666666667,0.0,6.026666666666666,2.5100000000000002,72.39,6,posemo,posemo,anger
2654,cow,3,2.716666666666667,0.0,0.0,5.383333333333333,2.716666666666667,50.18,6,posemo,posemo,anger
2655,priority,3,1.5166666666666666,0.0,0.0,0.6666666666666666,1.5166666666666666,30.153333333333332,6,anger,negemo,anger
2656,brag,3,4.989999999999999,0.0,0.0,2.94,4.989999999999999,33.87666666666667,6,anger,negemo,anger
2657,relevance,3,1.5166666666666666,0.0,0.64,2.6166666666666667,5.413333333333334,9.256666666666666,6,anger,negemo,anger
2658,discuss,3,5.066666666666666,0.0,0.0,0.0,6.673333333333333,1.0,6,anger,negemo,anger
2659,lately,3,0.6933333333333334,0.0,1.01,0.0,3.0933333333333333,9.453333333333333,6,anx,negemo,anx
2660,ship,3,0.7933333333333333,0.0,0.0,2.38,1.5866666666666667,40.703333333333326,6,posemo,posemo,anger
2661,tank,3,2.53,0.0,0.0,2.59,4.286666666666666,25.11,6,anger,negemo,anger
2662,chicken,3,0.0,1.4800000000000002,1.4800000000000002,5.126666666666667,2.9600000000000004,33.666666666666664,6,posemo,posemo,sad
2663,sans,3,0.0,2.776666666666667,0.6933333333333334,3.47,9.723333333333334,2.1866666666666665,6,sad,negemo,sad
2664,validate,3,1.5166666666666666,0.0,0.0,4.0,7.3999999999999995,33.666666666666664,6,anger,negemo,anger
2665,playbook,3,1.3066666666666666,2.16,0.8533333333333334,1.0766666666666667,4.976666666666667,28.406666666666666,6,sad,negemo,sad
2666,lemon,3,0.0,0.0,0.0,0.0,0.0,25.77,6,posemo,posemo,anger
2667,verge,3,2.9499999999999997,2.5,0.0,2.783333333333333,6.173333333333333,22.939999999999998,6,anger,negemo,anger
2668,counselor,3,3.6133333333333333,0.0,0.0,0.0,5.28,1.0,6,anger,negemo,anger
2669,market,3,2.81,0.0,2.5466666666666664,3.703333333333333,6.756666666666667,33.42333333333333,6,anger,negemo,anger
2670,obsession,3,2.2733333333333334,0.7400000000000001,2.243333333333333,3.0666666666666664,6.0,10.373333333333333,6,anger,negemo,anger
2671,shouldnt,3,2.15,0.0,1.0766666666666667,2.9433333333333334,9.576666666666666,1.8466666666666667,6,anger,negemo,anger
2672,billion,3,2.6833333333333336,0.0,0.0,1.96,5.579999999999999,33.623333333333335,6,anger,negemo,anger
2673,publication,3,2.3000000000000003,0.7933333333333333,0.0,1.7466666666666668,4.239999999999999,34.986666666666665,6,anger,negemo,anger
2674,investigator,3,3.0100000000000002,0.0,0.0,2.58,5.586666666666666,2.2733333333333334,6,anger,negemo,anger
2675,disbelieve,3,1.4366666666666668,1.8933333333333333,0.0,2.2933333333333334,3.92,11.18,6,sad,negemo,sad
2676,questionable,3,1.19,0.0,0.0,4.463333333333334,1.8833333333333335,68.45666666666666,6,posemo,posemo,anger
2677,departure,3,1.2333333333333334,0.7400000000000001,0.7400000000000001,2.47,2.7133333333333334,38.43,6,anger,negemo,anger
2678,bogus,3,2.776666666666667,0.0,0.0,1.5133333333333334,2.776666666666667,46.00999999999999,6,anger,negemo,anger
2679,sadist,3,2.5633333333333335,2.5633333333333335,0.0,1.04,5.126666666666667,27.97666666666667,6,anger,negemo,anger
2680,rehash,3,0.0,0.0,0.0,2.6833333333333336,2.776666666666667,55.586666666666666,6,anger,negemo,anger
2681,persecution,3,1.7533333333333332,0.0,3.2699999999999996,0.7400000000000001,5.026666666666666,23.25,6,anx,negemo,anx
2682,slept,3,4.329999999999999,0.0,0.0,0.64,4.97,2.3866666666666667,6,anger,negemo,anger
2683,obligation,3,1.6233333333333333,0.6166666666666667,0.0,2.42,4.043333333333333,10.733333333333334,6,anger,negemo,anger
2684,heritage,3,4.136666666666666,0.0,0.0,0.9266666666666666,5.986666666666667,2.59,6,anger,negemo,anger
2685,atrocious,3,2.5633333333333335,0.0,0.0,0.0,2.5633333333333335,17.513333333333332,6,anger,negemo,anger
2686,breaking,3,1.7533333333333332,2.776666666666667,0.0,0.0,4.53,9.256666666666666,6,sad,negemo,sad
2687,odds,3,2.4766666666666666,0.0,0.0,0.7233333333333333,3.5866666666666664,9.266666666666667,6,anger,negemo,anger
2688,unprotected,3,2.65,0.0,0.0,2.7533333333333334,7.073333333333333,1.2533333333333332,6,anger,negemo,anger
2689,yorker,3,0.0,0.0,1.6266666666666667,0.8133333333333334,1.6266666666666667,18.209999999999997,6,anx,negemo,anx
2690,nerve,3,2.723333333333333,0.0,0.0,0.0,5.166666666666667,1.01,6,anger,negemo,anger
2691,injure,3,2.733333333333333,0.0,0.7233333333333333,4.62,5.546666666666667,35.123333333333335,6,anger,negemo,anger
2692,overly,3,3.9066666666666663,0.8133333333333334,1.5166666666666666,0.71,9.176666666666668,1.0,6,anger,negemo,anger
2693,kitchen,3,1.42,1.1500000000000001,0.0,3.49,3.1666666666666665,48.82,6,posemo,posemo,anger
2694,safely,3,1.9466666666666665,0.0,0.0,6.406666666666666,6.71,64.44333333333333,6,anger,negemo,anger
2695,absence,3,2.4966666666666666,0.0,2.223333333333333,2.223333333333333,5.476666666666667,9.51,6,anger,negemo,anger
2696,chat,3,1.36,0.0,0.0,7.103333333333334,1.36,74.58999999999999,6,posemo,posemo,anger
2697,gap,3,1.2333333333333334,0.0,0.0,1.5866666666666667,1.2333333333333334,40.86,6,posemo,posemo,anger
2698,carpet,3,0.0,0.0,0.0,1.95,0.6666666666666666,47.126666666666665,6,posemo,posemo,anger
2699,aim,3,2.926666666666667,0.0,0.0,9.106666666666667,2.926666666666667,73.35333333333334,6,posemo,posemo,anger
2700,crew,3,2.9633333333333334,0.0,1.3333333333333333,1.406666666666667,4.963333333333334,9.256666666666666,6,anger,negemo,anger
2701,instance,3,7.8933333333333335,0.0,0.8766666666666666,3.51,11.403333333333334,17.513333333333332,6,anger,negemo,anger
2702,plague,3,1.7566666666666666,0.7766666666666667,1.55,3.0400000000000005,4.08,38.87,6,anger,negemo,anger
2703,disabled,3,4.196666666666666,1.4166666666666667,1.55,1.4166666666666667,8.443333333333333,1.0,6,anger,negemo,anger
2704,horseplay,3,1.1500000000000001,0.0,0.0,2.16,1.86,44.94,6,posemo,posemo,anger
2705,sensible,3,2.2533333333333334,0.0,0.0,4.276666666666666,2.2533333333333334,42.553333333333335,6,posemo,posemo,anger
2706,needless,3,3.1199999999999997,0.0,0.7933333333333333,0.0,7.546666666666667,1.0,6,anger,negemo,anger
2707,condone,3,3.453333333333333,0.0,0.0,0.9266666666666666,4.463333333333334,9.256666666666666,6,anger,negemo,anger
2708,communist,3,1.8566666666666667,0.0,0.0,0.9533333333333333,2.8366666666666664,27.233333333333334,6,anger,negemo,anger
2709,timely,3,0.0,0.0,0.0,4.136666666666668,0.8333333333333334,64.17333333333333,6,posemo,posemo,anger
2710,interpretation,3,0.8533333333333334,0.0,0.0,2.2733333333333334,1.71,41.92333333333333,6,posemo,posemo,anger
2711,toxicity,3,1.9233333333333331,0.8333333333333334,0.0,3.8800000000000003,4.23,47.10666666666666,6,anger,negemo,anger
2712,maria,3,0.7566666666666667,0.0,0.0,6.273333333333333,0.7566666666666667,73.17333333333333,6,posemo,posemo,anger
2713,indicate,3,1.42,0.0,0.0,4.51,1.42,61.51333333333334,6,posemo,posemo,anger
2714,gene,3,0.0,0.63,0.0,0.0,0.63,19.036666666666665,6,sad,negemo,sad
2715,fathom,3,2.0833333333333335,0.0,0.0,1.5166666666666666,2.0833333333333335,40.50666666666667,6,anger,negemo,anger
2716,darn,3,2.0433333333333334,0.0,3.34,7.6066666666666665,7.013333333333333,56.53333333333333,6,posemo,posemo,anx
2717,poverty,3,3.896666666666667,0.0,1.3333333333333333,0.0,10.36,9.256666666666666,6,anger,negemo,anger
2718,universe,3,0.0,0.0,0.0,4.073333333333333,1.11,64.17333333333333,6,posemo,posemo,anger
2719,rife,3,4.433333333333334,1.6766666666666665,0.0,1.9033333333333333,7.563333333333333,1.5666666666666667,6,anger,negemo,anger
2720,genocide,3,7.183333333333333,0.0,0.9266666666666666,0.0,12.653333333333334,1.0,6,anger,negemo,anger
2721,sloppy,3,0.7933333333333333,2.9766666666666666,0.7933333333333333,0.0,7.739999999999999,1.0,6,sad,negemo,sad
2722,utterly,3,0.0,0.0,0.7933333333333333,4.573333333333333,2.736666666666667,61.123333333333335,6,posemo,posemo,anx
2723,retard,3,0.0,2.5633333333333335,0.0,4.553333333333334,3.2866666666666666,64.53666666666668,6,posemo,posemo,sad
2724,impeach,3,0.9,0.0,0.0,2.0500000000000003,4.603333333333333,37.54666666666667,6,anger,negemo,anger
2725,draft,3,1.42,0.0,0.0,1.42,3.766666666666666,3.5966666666666662,6,anger,negemo,anger
2726,livelihood,3,2.4633333333333334,1.5633333333333332,1.7533333333333332,4.173333333333333,8.056666666666667,9.256666666666666,6,anger,negemo,anger
2727,diversity,3,0.0,0.0,0.0,4.233333333333333,0.8766666666666666,65.11333333333333,6,posemo,posemo,anger
2728,jay,3,0.0,0.0,0.0,5.093333333333333,1.5866666666666667,73.64333333333333,6,posemo,posemo,anger
2729,relief,3,1.7299999999999998,1.55,0.7766666666666667,7.073333333333333,3.28,67.02666666666666,6,posemo,posemo,anger
2730,unbearable,3,9.223333333333333,3.6300000000000003,3.92,2.926666666666667,20.349999999999998,2.5233333333333334,6,anger,negemo,anger
2731,there,3,1.5166666666666666,0.0,0.0,6.963333333333334,1.5166666666666666,67.24333333333333,6,posemo,posemo,anger
2732,protecting,3,6.78,0.0,0.0,1.8033333333333335,9.293333333333331,1.5033333333333332,6,anger,negemo,anger
2733,selection,3,5.753333333333333,0.0,0.0,0.8533333333333334,7.34,25.213333333333335,6,anger,negemo,anger
2734,personality,3,2.1166666666666667,0.0,0.0,5.726666666666667,2.7566666666666664,35.75333333333334,6,posemo,posemo,anger
2735,severance,3,0.0,0.8766666666666666,0.5966666666666667,3.2266666666666666,2.6633333333333336,41.449999999999996,6,posemo,posemo,sad
2736,easier,3,0.0,0.0,0.0,4.03,2.026666666666667,60.50333333333334,6,posemo,posemo,anger
2737,slippery,3,3.7533333333333334,0.0,0.0,3.7533333333333334,5.033333333333334,17.513333333333332,6,anger,negemo,anger
2738,defence,3,5.203333333333333,0.0,0.7766666666666667,3.6533333333333338,8.946666666666667,1.9733333333333334,6,anger,negemo,anger
2739,negligence,3,6.793333333333334,0.0,1.7066666666666668,5.086666666666666,11.88,1.0,6,anger,negemo,anger
2740,spotlight,3,1.45,0.0,0.7766666666666667,4.909999999999999,2.9499999999999997,50.13666666666666,6,posemo,posemo,anger
2741,tolerate,3,0.0,0.0,0.0,3.396666666666667,0.8766666666666666,58.026666666666664,6,posemo,posemo,anger
2742,dirt,3,1.4666666666666668,0.0,2.1766666666666663,4.676666666666667,8.536666666666667,33.623333333333335,6,anx,negemo,anx
2743,found,3,3.7133333333333334,0.0,0.0,2.233333333333333,7.273333333333333,10.643333333333333,6,anger,negemo,anger
2744,unsafe,3,0.0,2.64,0.0,3.293333333333333,6.613333333333333,2.3866666666666667,6,sad,negemo,sad
2745,mercy,3,0.6166666666666667,0.0,2.0066666666666664,6.4799999999999995,3.2433333333333336,72.14666666666666,6,posemo,posemo,anx
2746,roar,3,0.0,0.7933333333333333,1.5866666666666667,1.5866666666666667,3.1733333333333333,17.513333333333332,6,anx,negemo,anx
2747,loser,3,2.203333333333333,4.74,0.0,2.54,7.756666666666667,9.256666666666666,6,sad,negemo,sad
2748,hoe,3,4.983333333333333,0.0,0.68,0.0,6.343333333333334,1.0,6,anger,negemo,anger
2749,measure,3,2.0566666666666666,0.0,0.6933333333333334,1.39,3.49,4.476666666666667,6,anger,negemo,anger
2750,unverified,3,0.0,1.67,0.0,1.67,3.34,10.53,6,sad,negemo,sad
2751,ko,3,5.396666666666666,0.0,0.0,1.45,6.136666666666667,2.1166666666666667,6,anger,negemo,anger
2752,hindsight,3,0.0,0.0,1.6266666666666667,2.6266666666666665,2.9599999999999995,34.940000000000005,6,anx,negemo,anx
2753,gripe,3,2.98,0.6666666666666666,0.0,0.0,5.646666666666667,1.2533333333333332,6,anger,negemo,anger
2754,surface,3,4.73,0.8333333333333334,4.896666666666667,2.0,10.293333333333335,2.316666666666667,6,anx,negemo,anx
2755,gullible,3,2.8366666666666664,0.0,0.0,1.7533333333333332,4.796666666666667,33.836666666666666,6,anger,negemo,anger
2756,fu,3,1.3333333333333333,0.0,1.55,2.11,4.993333333333333,9.256666666666666,6,anx,negemo,anx
2757,irrespective,3,0.9266666666666666,0.0,0.9266666666666666,3.89,1.8533333333333333,42.28666666666667,6,posemo,posemo,anger
2758,chain,3,0.7566666666666667,0.0,0.0,4.63,3.7866666666666666,41.92333333333333,6,posemo,posemo,anger
2759,puff,3,3.09,0.0,0.71,0.71,4.506666666666667,9.256666666666666,6,anger,negemo,anger
2760,seminarian,3,2.1533333333333333,0.0,0.0,0.0,4.3,9.256666666666666,6,anger,negemo,anger
2761,untrue,3,0.0,2.38,0.0,1.9033333333333333,2.38,41.776666666666664,6,sad,negemo,sad
2762,slush,3,2.723333333333333,0.63,0.0,2.6566666666666667,3.98,11.966666666666667,6,anger,negemo,anger
2763,subvert,3,1.5433333333333332,0.6666666666666666,0.0,0.8766666666666666,2.21,17.513333333333332,6,anger,negemo,anger
2764,shove,3,2.54,0.0,0.0,0.6533333333333333,4.359999999999999,9.256666666666666,6,anger,negemo,anger
2765,encounter,3,0.0,0.0,0.0,3.9766666666666666,1.45,67.53333333333333,6,posemo,posemo,anger
2766,bundy,3,1.7066666666666668,1.7066666666666668,0.0,0.0,3.42,9.256666666666666,6,anger,negemo,anger
2767,element,3,2.2566666666666664,0.0,0.0,0.7400000000000001,3.0133333333333336,17.513333333333332,6,anger,negemo,anger
2768,litigation,3,2.4433333333333334,0.9266666666666666,2.44,5.05,4.886666666666667,35.5,6,posemo,posemo,anger
2769,department,3,0.0,0.0,0.6533333333333333,3.3066666666666666,2.64,38.41,6,posemo,posemo,anx
2770,reiterate,3,0.8766666666666666,0.0,0.0,5.423333333333333,1.7533333333333332,79.14333333333333,6,posemo,posemo,anger
2771,torch,3,2.0,2.1,1.19,6.723333333333334,5.983333333333334,41.92333333333333,6,posemo,posemo,sad
2772,central,3,2.7866666666666666,0.0,0.6933333333333334,1.3933333333333333,4.829999999999999,1.9733333333333334,6,anger,negemo,anger
2773,obstruction,3,0.0,0.0,0.0,4.793333333333333,1.8533333333333333,68.01666666666667,6,posemo,posemo,anger
2774,protocol,3,0.0,0.0,0.7766666666666667,7.4433333333333325,0.7766666666666667,74.58999999999999,6,posemo,posemo,anx
