,Word,count,anger,sad,anx,posemo,negemo,tone,total_counts,emotion,negative_emotion,main_emotion
974,standard,7,1.0485714285714285,0.0,0.55,2.1028571428571428,4.58,27.342857142857138,7,negemo,anger,anger
975,ben,7,2.224285714285714,0.30428571428571427,0.0,1.8785714285714283,3.4257142857142853,18.962857142857143,7,negemo,anger,anger
976,anti,7,2.1914285714285713,1.26,0.31,2.6514285714285717,5.668571428571428,23.550000000000004,7,negemo,anger,anger
977,cape,7,12.5,0.0,0.0,0.0,12.5,1.0,7,negemo,anger,anger
978,somebody,7,3.4442857142857144,0.38571428571428573,0.8471428571428571,2.487142857142857,6.158571428571429,27.502857142857142,7,negemo,anger,anger
979,archaic,7,2.3799999999999994,0.0,0.0,2.3799999999999994,4.759999999999999,3.3099999999999996,7,negemo,anger,anger
980,door,7,2.391428571428571,0.44571428571428573,0.0,0.8842857142857142,3.2842857142857143,12.297142857142857,7,negemo,anger,anger
981,original,7,1.3542857142857143,0.3757142857142857,0.31,4.8,6.644285714285714,22.709999999999997,7,negemo,anger,anger
982,queen,7,4.837142857142857,0.0,1.19,7.502857142857144,6.028571428571429,41.75142857142857,7,posemo,anger,posemo
983,boom,7,14.289999999999996,0.0,0.0,0.0,14.289999999999996,1.0,7,negemo,anger,anger
984,honor,7,2.3799999999999994,0.0,0.0,2.3799999999999994,4.759999999999999,3.3099999999999996,7,negemo,anger,anger
985,breath,7,1.9900000000000002,0.8771428571428572,0.27999999999999997,4.015714285714286,3.4257142857142857,35.90428571428571,7,posemo,anger,posemo
986,cruel,7,9.28857142857143,0.7100000000000001,0.3242857142857143,1.6542857142857146,12.032857142857141,1.0,7,negemo,anger,anger
987,hot,7,3.4071428571428575,0.4757142857142857,0.0,3.3299999999999996,4.14,31.592857142857145,7,negemo,anger,anger
988,badly,7,1.7685714285714285,0.52,0.0,3.435714285714286,5.5457142857142845,29.98428571428571,7,negemo,anger,anger
989,mon,7,5.359999999999999,0.0,0.40857142857142853,2.1128571428571425,6.485714285714286,11.745714285714286,7,negemo,anger,anger
990,directly,7,2.8214285714285716,0.0,0.6585714285714285,1.8642857142857143,4.462857142857143,23.83857142857143,7,negemo,anger,anger
991,result,7,5.215714285714286,0.0,0.42,2.7842857142857147,5.635714285714286,30.380000000000003,7,negemo,anger,anger
992,direct,7,1.8457142857142856,0.0,0.0,1.3342857142857143,2.4414285714285713,23.345714285714287,7,negemo,anger,anger
993,trap,7,4.294285714285714,1.0014285714285713,0.0,1.6642857142857144,6.271428571428571,15.01142857142857,7,negemo,anger,anger
994,punishment,7,9.161428571428571,0.0,0.0,2.3485714285714288,10.848571428571429,1.0085714285714287,7,negemo,anger,anger
995,ability,7,2.69,0.5700000000000001,0.0,3.0028571428571427,4.132857142857143,30.875714285714285,7,negemo,anger,anger
996,blind,7,4.365714285714286,0.0,0.0,2.0828571428571427,5.497142857142857,18.854285714285716,7,negemo,anger,anger
997,recession,6,5.728333333333334,0.0,0.0,0.0,13.536666666666667,1.07,6,negemo,anger,anger
998,accountability,6,1.7383333333333335,0.4166666666666667,0.4166666666666667,0.775,3.375,9.906666666666666,6,negemo,anger,anger
999,rampant,6,10.055,0.0,1.19,2.065,11.841666666666667,1.0,6,negemo,anger,anger
1000,college,6,1.865,0.37833333333333335,0.34,2.6199999999999997,3.2816666666666663,33.781666666666666,6,negemo,anger,anger
1001,disease,6,5.578333333333333,0.0,0.0,0.0,13.386666666666668,1.4866666666666666,6,negemo,anger,anger
1002,forgot,6,3.045,0.2866666666666667,0.2866666666666667,2.2616666666666667,3.6199999999999997,37.626666666666665,6,negemo,anger,anger
1003,p,6,3.573333333333333,0.0,0.3333333333333333,3.401666666666667,5.043333333333333,31.333333333333332,6,negemo,anger,anger
1004,reminder,6,4.12,0.0,0.0,3.431666666666666,6.294999999999999,13.636666666666665,6,negemo,anger,anger
1005,religion,6,4.426666666666667,0.0,0.37000000000000005,1.8283333333333331,7.045000000000001,34.24,6,negemo,anger,anger
1006,strange,6,2.013333333333333,0.0,0.0,1.085,6.988333333333332,5.476666666666667,6,negemo,anger,anger
1007,gang,6,9.813333333333334,0.5383333333333333,1.6866666666666668,0.0,13.683333333333332,5.128333333333333,6,negemo,anger,anger
1008,confuse,6,1.25,0.0,3.4533333333333336,4.3500000000000005,5.051666666666667,27.98,6,negemo,anx,anx
1009,plain,6,3.2900000000000005,0.37000000000000005,0.0,3.061666666666667,5.538333333333334,22.676666666666666,6,negemo,anger,anger
1010,local,6,2.8516666666666666,0.0,0.8233333333333333,0.7050000000000001,4.478333333333333,9.256666666666666,6,negemo,anger,anger
1011,relief,6,0.0,3.7066666666666666,0.0,10.971666666666666,3.7066666666666666,98.51333333333332,6,posemo,sad,posemo
1012,research,6,1.8033333333333335,0.49,0.0,3.1616666666666666,3.17,34.79,6,negemo,anger,anger
1013,absent,6,0.0,0.0,0.0,4.55,0.0,94.75,6,posemo,anger,posemo
1014,accord,6,6.293333333333334,0.3333333333333333,1.25,0.595,8.9,1.0,6,negemo,anger,anger
1015,prince,6,0.4266666666666667,0.0,0.0,5.815,0.4266666666666667,85.14166666666667,6,posemo,anger,posemo
1016,idiot,6,5.376666666666666,0.37833333333333335,0.0,0.7933333333333333,8.926666666666666,12.594999999999999,6,negemo,anger,anger
1017,harmful,6,2.8249999999999997,0.71,0.4766666666666666,3.6,9.371666666666666,9.256666666666666,6,negemo,anger,anger
1018,vocal,6,2.0216666666666665,0.0,0.6966666666666667,2.1666666666666665,3.7183333333333337,28.183333333333337,6,negemo,anger,anger
1019,yep,6,0.7783333333333333,1.1966666666666665,0.34,7.536666666666665,2.315,48.315,6,posemo,sad,posemo
1020,disrespect,6,4.3533333333333335,0.5750000000000001,0.37833333333333335,3.525,6.853333333333334,20.18,6,negemo,anger,anger
1021,mormon,6,6.596666666666668,0.0,0.0,1.1116666666666666,8.261666666666667,5.128333333333333,6,negemo,anger,anger
1022,except,6,2.5966666666666667,0.0,2.2166666666666663,2.1999999999999997,5.166666666666665,6.253333333333333,6,negemo,anger,anger
1023,didnt,6,4.096666666666667,0.0,0.4633333333333333,1.8549999999999998,5.138333333333333,13.385,6,negemo,anger,anger
1024,unfortunately,6,0.0,0.9266666666666666,0.0,0.8133333333333334,7.191666666666667,1.7016666666666669,6,negemo,sad,sad
1025,season,6,3.903333333333333,0.0,0.0,3.1466666666666665,4.628333333333333,42.945,6,negemo,anger,anger
1026,amaze,6,4.293333333333333,0.0,1.4716666666666667,4.596666666666667,7.123333333333334,25.058333333333334,6,negemo,anger,anger
1027,lower,6,2.7416666666666667,4.051666666666667,0.0,1.79,9.893333333333333,2.686666666666666,6,negemo,sad,sad
1028,heal,6,5.013333333333334,0.6666666666666666,0.0,6.041666666666667,7.596666666666667,36.248333333333335,6,negemo,anger,anger
1029,dark,6,2.2666666666666666,0.0,0.32666666666666666,5.151666666666666,2.9333333333333336,52.60166666666667,6,posemo,anger,posemo
1030,prophet,6,1.5599999999999998,0.0,0.0,1.6683333333333332,3.1733333333333333,25.14333333333333,6,negemo,anger,anger
1031,fascinate,6,0.7033333333333333,0.0,0.0,0.9833333333333334,1.09,28.933333333333337,6,negemo,anger,anger
1032,sort,6,2.035,0.0,0.34,2.183333333333333,3.606666666666667,31.03,6,negemo,anger,anger
1033,defense,6,2.7133333333333334,0.39666666666666667,0.0,2.106666666666667,7.931666666666666,12.594999999999999,6,negemo,anger,anger
1034,settle,6,3.5916666666666663,0.34,0.725,2.0866666666666664,5.02,20.186666666666667,6,negemo,anger,anger
1035,boycott,6,3.1449999999999996,0.0,0.0,0.555,7.253333333333334,1.2833333333333334,6,negemo,anger,anger
1036,football,6,1.9433333333333334,0.0,0.0,3.748333333333333,2.776666666666667,41.92333333333333,6,posemo,anger,posemo
1037,effect,6,0.7033333333333335,0.0,0.0,0.4766666666666666,1.37,26.736666666666665,6,negemo,anger,anger
1038,language,6,3.026666666666667,0.0,0.4266666666666667,0.0,4.178333333333334,5.4433333333333325,6,negemo,anger,anger
1039,gold,6,2.098333333333333,0.355,0.0,3.9283333333333332,3.105,45.751666666666665,6,posemo,anger,posemo
1040,wink,6,0.0,0.0,0.0,8.281666666666666,0.0,86.795,6,posemo,anger,posemo
1041,da,6,1.8950000000000002,1.6266666666666667,0.0,3.633333333333333,5.18,21.08,6,negemo,anger,anger
1042,al,6,4.243333333333333,0.45,0.52,3.5483333333333333,8.343333333333334,22.189999999999998,6,negemo,anger,anger
1043,link,6,2.86,0.0,0.8566666666666668,1.3816666666666668,5.926666666666666,11.091666666666667,6,negemo,anger,anger
1044,reach,6,1.735,0.45,0.0,0.8666666666666667,2.6350000000000002,17.828333333333333,6,negemo,anger,anger
1045,release,6,3.5766666666666667,0.0,0.4066666666666667,0.4066666666666667,4.538333333333333,5.133333333333334,6,negemo,anger,anger
1046,hidden,6,1.8899999999999997,0.45,0.37000000000000005,3.2916666666666665,4.723333333333334,29.718333333333334,6,negemo,anger,anger
1047,global,6,3.4999999999999996,0.7016666666666667,0.0,1.39,6.835,9.778333333333334,6,negemo,anger,anger
1048,whore,6,2.2516666666666665,0.0,0.0,3.4733333333333327,6.05,20.37333333333333,6,negemo,anger,anger
1049,corporate,6,1.9349999999999998,0.32666666666666666,0.37000000000000005,3.2533333333333334,2.6316666666666664,59.32833333333334,6,posemo,anger,posemo
1050,embarrass,6,0.5383333333333333,0.0,5.581666666666667,2.2266666666666666,7.1000000000000005,16.193333333333335,6,negemo,anx,anx
1051,pregnancy,6,7.411666666666666,0.0,0.0,1.085,10.283333333333333,1.1266666666666667,6,negemo,anger,anger
1052,sh,6,1.3683333333333334,0.0,0.0,0.9633333333333334,2.035,31.228333333333335,6,negemo,anger,anger
1053,professor,6,2.6666666666666665,0.52,0.0,4.848333333333334,4.493333333333333,48.27333333333334,6,posemo,anger,posemo
1054,fast,6,2.028333333333333,1.1133333333333333,0.0,2.2550000000000003,3.14,37.87666666666667,6,negemo,anger,anger
1055,scrutiny,6,4.498333333333333,0.0,0.0,1.4983333333333333,7.1049999999999995,9.256666666666666,6,negemo,anger,anger
1056,doubt,6,2.765,0.39666666666666667,2.3283333333333336,5.669999999999999,6.223333333333333,22.61,6,negemo,anger,anger
1057,direction,6,0.0,0.0,0.29833333333333334,1.2366666666666666,0.29833333333333334,42.085,6,posemo,anx,posemo
1058,dauber,6,1.3883333333333334,1.5433333333333332,0.37000000000000005,2.3833333333333333,4.073333333333333,18.495,6,negemo,sad,sad
1059,channel,6,0.37000000000000005,0.37000000000000005,0.0,4.441666666666666,1.1116666666666666,77.15500000000002,6,posemo,anger,posemo
1060,trigger,6,2.7416666666666667,2.17,0.0,4.26,6.041666666666667,34.12833333333333,6,negemo,anger,anger
1061,cast,6,1.3783333333333332,0.0,0.37000000000000005,2.2816666666666667,2.8066666666666666,33.306666666666665,6,negemo,anger,anger
1062,incident,6,3.0483333333333333,0.0,0.0,0.6349999999999999,4.11,19.348333333333333,6,negemo,anger,anger
1063,mostly,6,0.9816666666666668,0.5750000000000001,0.30333333333333334,2.493333333333333,1.86,47.751666666666665,6,posemo,anger,posemo
1064,teach,6,2.0083333333333333,0.0,0.0,3.265,4.451666666666666,32.675000000000004,6,negemo,anger,anger
1065,bunch,6,3.568333333333333,1.02,1.02,3.231666666666667,8.263333333333334,20.851666666666663,6,negemo,anger,anger
1066,terrorism,6,6.013333333333333,0.0,4.136666666666667,1.8733333333333337,10.674999999999999,1.0,6,negemo,anger,anger
1067,content,6,3.0316666666666667,0.0,0.0,5.363333333333333,4.058333333333334,48.09,6,posemo,anger,posemo
1068,useful,6,0.4766666666666666,0.0,0.0,3.183333333333333,5.6866666666666665,17.518333333333334,6,negemo,anger,anger
1069,consistency,6,0.0,0.0,2.1333333333333333,2.1333333333333333,2.1333333333333333,25.77,6,posemo,anx,posemo
1070,decrease,6,4.176666666666667,1.9066666666666665,0.0,0.37000000000000005,6.453333333333333,5.614999999999999,6,negemo,anger,anger
1071,refund,6,6.221666666666667,0.4166666666666667,0.0,1.6266666666666667,6.638333333333333,24.516666666666666,6,negemo,anger,anger
1072,forever,6,1.4816666666666667,0.0,0.0,3.4133333333333336,2.8049999999999997,48.61833333333333,6,posemo,anger,posemo
1073,tomorrow,6,1.875,0.8816666666666667,0.695,2.5050000000000003,3.7866666666666666,33.495,6,negemo,anger,anger
1074,protest,6,8.395,0.0,0.0,1.6516666666666666,9.12,5.128333333333333,6,negemo,anger,anger
1075,courage,6,2.5616666666666665,0.0,0.0,6.84,4.011666666666667,72.38166666666667,6,posemo,anger,posemo
1076,scene,6,0.6666666666666666,0.0,0.3466666666666667,3.35,2.3466666666666667,60.348333333333336,6,posemo,anger,posemo
1077,blindly,6,4.541666666666667,1.9066666666666665,0.0,0.3466666666666667,6.796666666666667,2.013333333333333,6,negemo,anger,anger
1078,caught,6,2.6633333333333336,0.45,2.315,1.1366666666666667,5.756666666666667,2.138333333333333,6,negemo,anger,anger
1079,value,6,2.9933333333333336,0.0,0.37000000000000005,6.506666666666667,4.835,54.20166666666666,6,posemo,anger,posemo
1080,billy,6,0.0,0.3333333333333333,0.0,9.450000000000001,0.8099999999999999,97.59499999999998,6,posemo,sad,posemo
1081,jealous,6,6.173333333333333,0.0,1.2166666666666668,8.091666666666667,7.126666666666666,45.93,6,posemo,anger,posemo
1082,boost,6,3.2216666666666662,0.0,0.0,4.281666666666666,4.67,22.061666666666667,6,negemo,anger,anger
1083,define,6,4.216666666666667,0.6666666666666666,0.3333333333333333,2.9633333333333334,6.223333333333334,25.796666666666667,6,negemo,anger,anger
1084,documentary,6,3.776666666666666,0.38833333333333336,0.0,2.59,4.96,25.988333333333333,6,negemo,anger,anger
1085,ready,6,2.86,0.0,0.9833333333333334,5.911666666666666,4.366666666666667,45.156666666666666,6,posemo,anger,posemo
1086,con,6,1.1283333333333336,1.11,0.7400000000000001,2.9716666666666662,3.358333333333333,37.098333333333336,6,negemo,anger,anger
1087,enable,6,1.2383333333333333,0.9283333333333333,0.0,2.6399999999999997,3.7549999999999994,21.618333333333336,6,negemo,anger,anger
1088,nope,6,4.326666666666667,0.0,0.3466666666666667,3.9,5.021666666666667,21.881666666666664,6,negemo,anger,anger
1089,piece,6,1.515,0.0,0.0,0.0,4.345,13.839999999999998,6,negemo,anger,anger
1090,connect,6,3.4949999999999997,0.0,0.52,1.9366666666666665,4.3933333333333335,20.51833333333333,6,negemo,anger,anger
1091,struggle,6,2.191666666666667,0.0,4.613333333333333,2.1283333333333334,7.933333333333334,12.575000000000001,6,negemo,anx,anx
1092,bell,6,0.315,0.6283333333333333,0.0,3.8833333333333333,2.686666666666667,41.80166666666667,6,posemo,sad,posemo
1093,sexy,6,1.7666666666666666,0.0,0.36166666666666664,7.471666666666667,2.853333333333333,79.355,6,posemo,anger,posemo
1094,rich,6,1.43,0.7283333333333334,0.8816666666666667,6.7299999999999995,5.131666666666667,48.166666666666664,6,posemo,anger,posemo
1095,revenge,6,9.528333333333334,0.7933333333333333,0.0,3.6666666666666665,11.493333333333332,17.096666666666668,6,negemo,anger,anger
1096,tool,6,0.8766666666666666,1.3266666666666667,0.0,2.766666666666667,3.2399999999999998,33.629999999999995,6,negemo,sad,sad
1097,invasion,6,11.033333333333333,0.0,5.5566666666666675,0.8333333333333334,17.368333333333336,9.256666666666666,6,negemo,anger,anger
1098,network,6,0.4766666666666666,0.8766666666666666,0.9516666666666667,1.46,2.985,30.936666666666667,6,negemo,anx,anx
1099,trash,6,1.1016666666666666,0.0,0.0,2.521666666666667,2.0700000000000003,40.675,6,posemo,anger,posemo
1100,stalk,6,5.478333333333333,0.52,0.7016666666666667,1.6833333333333336,9.071666666666667,12.433333333333332,6,negemo,anger,anger
1101,exploitation,6,3.683333333333333,0.8516666666666666,0.355,4.591666666666667,5.235,37.36166666666667,6,negemo,anger,anger
1102,claim,6,1.375,1.0266666666666666,0.0,0.68,2.7483333333333335,14.696666666666667,6,negemo,anger,anger
1103,morality,6,1.8150000000000002,0.0,0.0,0.89,3.7866666666666666,7.583333333333333,6,negemo,anger,anger
1104,cancel,6,3.008333333333333,0.93,0.0,2.9883333333333333,4.706666666666666,33.29666666666667,6,negemo,anger,anger
1105,produce,6,3.1033333333333335,0.4633333333333333,0.0,3.935,3.566666666666667,35.0,6,posemo,anger,posemo
1106,hatred,6,10.270000000000001,0.37833333333333335,0.0,2.385,12.866666666666665,16.96,6,negemo,anger,anger
1107,journalist,6,2.168333333333333,0.0,0.3466666666666667,3.186666666666666,3.5799999999999996,39.925000000000004,6,negemo,anger,anger
1108,series,6,0.71,0.595,0.0,1.9599999999999997,1.6033333333333335,38.903333333333336,6,posemo,anger,posemo
1109,advice,6,2.2266666666666666,1.1166666666666667,0.37000000000000005,3.0,6.138333333333333,20.851666666666663,6,negemo,anger,anger
1110,drive,6,3.8816666666666664,0.0,0.4066666666666667,3.7649999999999992,5.034999999999999,45.419999999999995,6,negemo,anger,anger
1111,finish,6,3.081666666666667,0.0,0.39666666666666667,3.688333333333333,4.885,31.705,6,negemo,anger,anger
1112,ugly,6,5.371666666666667,0.0,0.36166666666666664,3.078333333333333,7.271666666666666,15.073333333333332,6,negemo,anger,anger
1113,likely,6,1.3333333333333333,0.0,0.6533333333333333,0.6966666666666667,2.0,24.51,6,negemo,anger,anger
1114,method,6,3.9533333333333336,0.0,1.3733333333333333,3.225,5.8500000000000005,21.461666666666662,6,negemo,anger,anger
1115,smith,6,8.591666666666667,0.355,0.0,1.1483333333333332,9.3,13.356666666666664,6,negemo,anger,anger
1116,platform,6,2.875,0.355,0.0,3.39,6.714999999999999,17.94666666666667,6,negemo,anger,anger
1117,credible,6,3.0016666666666665,0.355,0.0,0.38833333333333336,5.563333333333333,5.31,6,negemo,anger,anger
1118,perpetrator,6,4.005,0.4166666666666667,0.0,1.7916666666666667,5.323333333333333,5.541666666666667,6,negemo,anger,anger
1119,fell,6,1.2983333333333333,0.32666666666666666,0.0,0.9616666666666666,2.29,25.53333333333333,6,negemo,anger,anger
1120,lawyer,6,5.543333333333333,0.0,0.38833333333333336,2.006666666666667,6.3183333333333325,13.865,6,negemo,anger,anger
1121,persecution,6,2.595,0.0,0.3333333333333333,1.8566666666666667,5.181666666666667,6.038333333333333,6,negemo,anger,anger
1122,context,6,1.2750000000000001,0.0,0.0,2.58,2.296666666666667,38.596666666666664,6,posemo,anger,posemo
1123,nasty,6,8.540000000000001,0.0,1.4283333333333335,0.3466666666666667,9.726666666666667,1.0,6,negemo,anger,anger
1124,include,6,6.783333333333334,0.0,0.4066666666666667,0.4066666666666667,8.706666666666667,9.604999999999999,6,negemo,anger,anger
1125,confidence,6,0.8666666666666667,1.3516666666666666,1.115,5.876666666666668,4.946666666666666,49.99,6,posemo,sad,posemo
1126,plaint,6,6.239999999999999,1.04,0.0,1.04,7.805,1.14,6,negemo,anger,anger
1127,determine,6,1.2833333333333332,0.49,0.0,4.01,2.17,42.693333333333335,6,posemo,anger,posemo
1128,steal,6,4.111666666666667,0.0,0.37000000000000005,4.303333333333333,9.275,15.219999999999999,6,negemo,anger,anger
1129,tried,6,4.208333333333333,0.36166666666666664,0.37000000000000005,2.975,5.983333333333333,33.22,6,negemo,anger,anger
1130,energy,6,1.4216666666666666,0.0,0.0,6.2316666666666665,3.3533333333333335,63.88833333333333,6,posemo,anger,posemo
1131,administration,6,0.49,0.4266666666666667,0.0,0.9666666666666667,1.3133333333333332,26.918333333333333,6,negemo,anger,anger
1132,fully,6,2.0549999999999997,0.8666666666666666,0.0,2.0966666666666662,4.715,13.483333333333333,6,negemo,anger,anger
1133,bias,6,2.9033333333333338,0.36166666666666664,0.7999999999999999,4.546666666666666,6.006666666666665,36.434999999999995,6,negemo,anger,anger
1134,rid,6,2.796666666666667,0.0,0.4266666666666667,2.455,3.2249999999999996,33.57333333333334,6,negemo,anger,anger
1135,dick,6,3.8433333333333337,0.0,0.0,1.933333333333333,4.198333333333333,30.849999999999998,6,negemo,anger,anger
1136,elite,6,1.1483333333333334,0.0,0.0,3.2783333333333338,1.9516666666666669,49.526666666666664,6,posemo,anger,posemo
1137,benefit,6,1.3683333333333332,0.37000000000000005,0.98,10.950000000000001,3.105,85.99333333333334,6,posemo,anger,posemo
1138,privilege,6,2.9249999999999994,0.0,0.0,6.013333333333333,3.2950000000000004,56.803333333333335,6,posemo,anger,posemo
1139,paper,6,2.063333333333333,0.8766666666666666,0.4383333333333333,1.4716666666666667,3.3783333333333334,24.026666666666667,6,negemo,anger,anger
1140,election,6,1.695,0.49,0.32,1.515,3.2233333333333327,10.513333333333334,6,negemo,anger,anger
1141,deep,6,1.105,0.3466666666666667,0.0,5.255,2.1783333333333332,51.63499999999999,6,posemo,anger,posemo
1142,teenage,6,3.606666666666667,0.52,0.0,3.5050000000000003,4.648333333333333,37.865,6,negemo,anger,anger
1143,normalize,6,0.0,0.0,0.0,0.0,0.0,25.77,6,posemo,anger,posemo
1144,misogynist,6,2.605,0.0,0.0,3.0483333333333333,7.2683333333333335,24.686666666666667,6,negemo,anger,anger
1145,spend,6,1.4749999999999999,0.595,0.6416666666666667,3.3699999999999997,2.7116666666666664,43.085,6,posemo,anger,posemo
1146,hair,6,2.67,0.0,0.7766666666666667,2.7283333333333335,4.548333333333334,43.11666666666667,6,negemo,anger,anger
1147,hoax,6,3.538333333333334,0.32,1.2149999999999999,2.473333333333333,7.683333333333333,1.6483333333333334,6,negemo,anger,anger
1148,sudden,6,3.6283333333333334,1.5999999999999999,0.38833333333333336,0.0,5.614999999999999,5.588333333333334,6,negemo,anger,anger
1149,pandemic,6,2.7733333333333334,0.32666666666666666,0.0,0.0,4.575,1.6416666666666666,6,negemo,anger,anger
1150,recognize,6,2.965,0.0,0.0,1.3183333333333334,5.306666666666667,5.791666666666667,6,negemo,anger,anger
1151,respond,6,0.5833333333333334,0.5833333333333334,0.0,2.3433333333333333,1.6199999999999999,44.20666666666668,6,posemo,anger,posemo
1152,exploit,6,2.8833333333333333,0.0,0.0,3.1216666666666666,5.131666666666667,23.334999999999997,6,negemo,anger,anger
1153,beauty,5,0.41600000000000004,0.0,0.0,11.913999999999998,0.834,92.25,5,posemo,anger,posemo
1154,cowardice,5,0.0,0.0,0.0,2.272,4.538,6.717999999999999,5,negemo,anger,anger
1155,large,5,2.1019999999999994,0.0,0.77,2.02,2.872,26.308,5,negemo,anger,anger
1156,previously,5,2.302,0.476,0.5559999999999999,3.016,3.332,28.828000000000003,5,negemo,anger,anger
1157,worse,5,0.8880000000000001,0.44400000000000006,0.0,3.814,8.78,1.0,5,negemo,anger,anger
1158,brush,5,0.9480000000000001,0.924,0.0,1.1780000000000002,4.598000000000001,8.084,5,negemo,anger,anger
1159,lurk,5,0.0,0.0,2.56,2.56,2.56,25.77,5,posemo,anx,posemo
1160,dare,5,4.654000000000001,0.5,1.0,2.6159999999999997,10.629999999999999,5.954,5,negemo,anger,anger
1161,corpse,5,4.078,0.0,0.0,2.706,7.709999999999999,19.304,5,negemo,anger,anger
1162,specifically,5,0.5,0.714,0.0,5.612,2.442,72.494,5,posemo,sad,posemo
1163,barely,5,2.3600000000000003,0.0,0.0,4.614,2.8600000000000003,49.19199999999999,5,posemo,anger,posemo
1164,predatory,5,5.392,0.0,1.176,0.0,8.059999999999999,1.182,5,negemo,anger,anger
1165,discrimination,5,5.223999999999999,1.746,0.44400000000000006,4.242,8.572,25.554,5,negemo,anger,anger
1166,perfect,5,1.058,0.8699999999999999,0.572,9.425999999999998,3.806,81.836,5,posemo,anger,posemo
1167,automatically,5,1.9780000000000002,0.0,0.0,1.024,2.8299999999999996,30.056,5,negemo,anger,anger
1168,defamation,5,3.228,0.44400000000000006,1.282,4.938000000000001,7.888,20.718,5,negemo,anger,anger
1169,valid,5,0.6900000000000001,0.0,0.77,1.9720000000000002,3.5120000000000005,20.816,5,negemo,anx,anx
1170,pure,5,3.9120000000000004,0.0,0.0,3.536,5.244,33.876,5,negemo,anger,anger
1171,path,5,2.9059999999999997,0.54,0.426,2.4939999999999998,5.52,11.126,5,negemo,anger,anger
1172,supreme,5,4.782,0.426,0.0,3.38,6.05,22.552,5,negemo,anger,anger
1173,coercion,5,0.77,0.0,0.0,1.982,0.77,47.718,5,posemo,anger,posemo
1174,near,5,2.9200000000000004,0.426,0.8699999999999999,1.2440000000000002,5.062,10.908,5,negemo,anger,anger
1175,twist,5,3.5599999999999996,1.666,0.0,2.626,8.664,5.954,5,negemo,anger,anger
1176,verbal,5,7.5280000000000005,0.8160000000000001,0.0,0.834,10.768,19.28,5,negemo,anger,anger
1177,parliament,5,5.3420000000000005,1.904,0.392,0.0,8.214,5.954,5,negemo,anger,anger
1178,league,5,0.572,0.392,0.0,3.732,0.9640000000000001,69.05999999999999,5,posemo,anger,posemo
1179,graphic,5,0.8880000000000001,0.0,0.44400000000000006,2.7619999999999996,2.316,34.166,5,posemo,anger,posemo
1180,trouble,5,0.8,0.0,0.0,2.864,3.526,33.038,5,negemo,anger,anger
1181,press,5,1.1,0.588,1.312,2.88,4.1579999999999995,38.188,5,negemo,anx,anx
1182,upon,5,3.3760000000000003,0.8,0.0,1.7259999999999998,5.434,5.954,5,negemo,anger,anger
1183,neo,5,3.04,0.434,0.0,3.992,11.67,1.152,5,negemo,anger,anger
1184,eu,5,7.276000000000001,1.0,1.0,1.538,11.314,6.037999999999999,5,negemo,anger,anger
1185,bank,5,3.7119999999999997,0.0,1.864,2.7079999999999997,5.58,15.862,5,negemo,anger,anger
1186,cultural,5,4.336,0.728,0.0,1.454,5.8340000000000005,18.383999999999997,5,negemo,anger,anger
1187,observation,5,0.0,0.0,2.45,2.45,2.45,25.77,5,posemo,anx,posemo
1188,blackmail,5,5.0,0.426,0.0,3.9579999999999997,6.882,37.315999999999995,5,negemo,anger,anger
1189,market,5,4.364,0.0,0.0,2.8160000000000003,8.267999999999999,1.3840000000000001,5,negemo,anger,anger
1190,left,5,2.7359999999999998,0.624,0.44400000000000006,2.364,5.851999999999999,27.439999999999998,5,negemo,anger,anger
1191,western,5,6.459999999999999,0.9400000000000001,0.0,0.526,7.4,5.954,5,negemo,anger,anger
1192,forth,5,2.024,0.40800000000000003,0.0,2.6399999999999997,3.286,42.732,5,negemo,anger,anger
1193,damage,5,2.334,0.0,0.0,1.488,7.8340000000000005,5.954,5,negemo,anger,anger
1194,leadership,5,4.152,0.4,0.0,2.1100000000000003,6.294,20.07,5,negemo,anger,anger
1195,beaten,5,7.2299999999999995,0.624,0.8880000000000001,1.8,10.364,1.0,5,negemo,anger,anger
1196,pin,5,0.0,0.526,0.526,5.090000000000001,1.444,57.64399999999999,5,posemo,sad,posemo
1197,behaviour,5,3.176,1.4280000000000002,1.334,1.4600000000000002,10.096,1.182,5,negemo,anger,anger
1198,molestation,5,4.468,0.0,0.0,1.428,10.276,5.954,5,negemo,anger,anger
1199,shock,5,5.062,0.0,0.0,2.2939999999999996,10.419999999999998,1.0,5,negemo,anger,anger
1200,activist,5,3.6420000000000003,0.0,0.0,1.864,4.6739999999999995,11.962,5,negemo,anger,anger
1201,oxide,5,3.336,0.0,0.0,0.0,3.336,10.908,5,negemo,anger,anger
1202,nitrous,5,3.336,0.0,0.0,0.0,3.336,10.908,5,negemo,anger,anger
1203,shut,5,1.452,1.5,0.5,7.184,4.452,62.39399999999999,5,posemo,sad,posemo
1204,drop,5,2.4,0.4,0.0,2.552,3.2,29.869999999999997,5,negemo,anger,anger
1205,disabled,5,4.215999999999999,0.454,1.304,2.134,9.818,1.7899999999999998,5,negemo,anger,anger
1206,camera,5,2.136,0.41600000000000004,0.0,4.192,4.696,39.116,5,negemo,anger,anger
1207,everyday,5,4.15,0.892,0.0,1.684,6.56,6.58,5,negemo,anger,anger
1208,labour,5,5.032000000000001,2.276,2.314,0.476,11.544,1.4620000000000002,5,negemo,anger,anger
